---,Name,StarSystemName,PosX,PosY,SystemType,SpectralType,Luminosity,SubType,SystemStatus,ChargingStation,Orbitals,Habitable,Description,Cluster,ClusterOverlay,ClusterConstellation
2175,2175,Mararn,531.000000,-222.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
2176,2176,Zolfo,532.000000,-73.000000,Normal,F,V,5,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
2177,2177,Marielund,532.000000,-181.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
2178,2178,Loparri,532.000000,126.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
2179,2179,Skepptana,534.000000,-193.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
2180,2180,Diik,535.000000,-468.000000,Normal,G,V,7,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
2181,2181,Vibrunum,536.000000,-21.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
2182,2182,Brockton,536.000000,-120.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
2183,2183,Metter,538.000000,-99.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
2184,2184,Rudolpho,538.000000,158.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
2185,2185,Broken Wheel,539.000000,-175.000000,Normal,G,V,0,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
2186,2186,Delacambre,544.000000,5.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
2187,2187,Morven,549.000000,-148.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
2188,2188,Lackland,551.000000,-175.000000,Normal,G,V,9,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
2189,2189,Praxton,552.000000,133.000000,Normal,M,V,1,Normal,Zenith,Unspecified,H_1Plus,,"(Id="""")",None,None
2190,2190,Oscar,553.000000,-455.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
2191,2191,Neosho,554.000000,-26.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
2192,2192,Hahira,555.000000,-101.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
2193,2193,Altoona,555.000000,-4.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
2194,2194,Humansville,558.000000,-33.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
2195,2195,Shawnee,558.000000,-66.000000,Normal,G,V,5,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
2196,2196,McRae,558.000000,-85.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
2197,2197,Inman,561.000000,7.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
2198,2198,Farnsworth,566.000000,32.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
2199,2199,Memphis,567.000000,-143.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
2200,2200,Ebro,568.000000,-131.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
2201,2201,Sherwood,568.000000,-120.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
2202,2202,Lastpost,570.000000,-448.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
2203,2203,Rentz,575.000000,-99.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
2204,2204,Trimaldix,576.000000,133.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
2205,2205,Kilbourne,577.000000,44.000000,Normal,K,V,4,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
2206,2206,Offerman,578.000000,-53.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
2207,2207,Thibodaux,581.000000,-8.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
2209,2209,Chenier,585.000000,-42.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
2210,2210,Arnaudville,589.000000,36.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
2211,2211,Ferris (OA),589.000000,128.000000,Normal,G,V,6,Normal,None,Unspecified,H_1Plus,,"(Id="""")",None,None
2212,2212,Beaumont,589.000000,40.500000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
2213,2213,Rosepine,589.000000,-23.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
2214,2214,Anjin Muerto,591.000000,-79.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
2215,2215,Pattison,593.000000,55.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
2217,2217,Valasha,594.000000,94.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
2218,2218,Bassfield,594.000000,5.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
2219,2219,Tangipahoa,594.500000,-21.500000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
2220,2220,Baliggora,596.000000,156.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
2221,2221,Boondock,596.000000,22.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
2223,2223,Raldamax,601.000000,143.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
2225,2225,Abbeville,611.000000,-40.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
2226,2226,Okefenokee,612.000000,-68.000000,Normal,G,V,5,Normal,Zenith,Unspecified,H_1Plus,,"(Id="""")",None,None
2227,2227,Cohay,615.000000,11.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
2228,2228,Millray,616.000000,32.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
2229,2229,Delos,619.000000,60.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
2230,2230,Hivrannee,631.000000,-6.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
2231,2231,Kentwood,633.000000,-20.000000,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
2232,2232,Brocchi's Cluster,162.000000,391.000000,Cluster,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
3450,3450,JP-H-405,580.000000,-175.000000,Normal,None,,0,Normal,None,C_4,H_0,,"(Id="""")",None,None
3451,3451,JP-W-395,595.000000,-200.000000,Normal,None,,0,Normal,None,C_0,H_0,,"(Id="""")",None,None
3452,3452,JP-V-405,620.000000,-215.000000,Normal,None,,0,Normal,None,C_1,H_0,,"(Id="""")",None,None
3453,3453,JP-S-425,645.000000,-220.000000,Normal,None,,0,Normal,None,C_2,H_0,,"(Id="""")",None,None
3454,3454,JP-R-381,668.000000,-287.000000,Normal,None,,0,Normal,None,C_0,H_0,,"(Id="""")",None,None
3455,3455,JP-X-348,648.000000,-300.000000,Normal,None,,0,Normal,None,C_3,H_0,,"(Id="""")",None,None
3456,3456,JP-K-315,635.000000,-320.000000,Normal,None,,0,Normal,None,C_0,H_0,,"(Id="""")",None,None
3457,3457,JP-H-664,658.000000,6.000000,Normal,None,,0,Normal,None,C_1,H_0,,"(Id="""")",None,None
3458,3458,JP-C-719,679.000000,40.000000,Normal,None,,0,Normal,None,C_3,H_0,,"(Id="""")",None,None
3459,3459,JP-V-707,646.000000,61.000000,Normal,None,,0,Normal,None,C_1,H_0,,"(Id="""")",None,None
3460,3460,JP-AA-632,520.000000,112.000000,Normal,None,,0,Normal,None,C_1,H_0,,"(Id="""")",None,None
3461,3461,JP-M-774,455.000000,289.000000,Normal,None,,0,Normal,None,C_2,H_0,,"(Id="""")",None,None
3462,3462,JP-AA-730,468.000000,262.000000,Normal,None,,0,Normal,None,C_0,H_0,,"(Id="""")",None,None
3463,3463,HD-276914,390.000000,420.000000,Normal,None,,0,Normal,None,C_6,H_1,,"(Id="""")",None,None
3464,3464,HD-417328,390.000000,440.000000,Normal,None,,0,Normal,None,C_4,H_1,,"(Id="""")",None,None
3465,3465,JP-P-59,406.000000,-347.000000,Normal,None,,0,Normal,None,C_1,H_0,,"(Id="""")",None,None
3466,3466,JP-X-29,362.000000,-391.000000,Normal,None,,0,Normal,None,C_2,H_0,,"(Id="""")",None,None
3467,3467,JP-L-18,402.000000,-420.000000,Normal,None,,0,Normal,None,C_3,H_0,,"(Id="""")",None,None
3468,3468,JP-J-47,374.000000,-421.000000,Normal,None,,0,Normal,None,C_4,H_0,,"(Id="""")",None,None
3469,3469,JP-L-37,428.000000,-465.000000,Normal,None,,0,Normal,None,C_0,H_0,,"(Id="""")",None,None
3470,3470,JP-F-35,448.000000,-483.000000,Normal,None,,0,Normal,None,C_2,H_0,,"(Id="""")",None,None
3471,3471,JP-A-109,339.000000,-448.000000,Normal,None,,0,Normal,None,C_4,H_0,,"(Id="""")",None,None
3472,3472,JP-AA-64,416.000000,-480.000000,Normal,None,,0,Normal,None,C_1,H_0,,"(Id="""")",None,None
3473,3473,JP-H-158,294.000000,-452.000000,Normal,None,,0,Normal,None,C_3,H_0,,"(Id="""")",None,None
3474,3474,JP-I-160,269.000000,-429.000000,Normal,None,,0,Normal,None,C_0,H_0,,"(Id="""")",None,None
3475,3475,JP-B-240,210.000000,-450.000000,Normal,None,,0,Normal,None,C_2,H_0,,"(Id="""")",None,None
3476,3476,JP-S-273,227.000000,-500.000000,Normal,None,,0,Normal,None,C_3,H_0,,"(Id="""")",None,None
3477,3477,JP-B-276,210.000000,-486.000000,Normal,None,,0,Normal,None,C_2,H_0,,"(Id="""")",None,None
3478,3478,JP-I-402,61.000000,-463.000000,Normal,None,,0,Normal,None,C_0,H_0,,"(Id="""")",None,None
3479,3479,JP-I-408,35.000000,-443.000000,Normal,None,,0,Normal,None,C_1,H_0,,"(Id="""")",None,None
3480,3480,JP-L-400,90.000000,-490.000000,Normal,None,,0,Normal,None,C_2,H_0,,"(Id="""")",None,None
3481,3481,JP-T-462,20.000000,-482.000000,Normal,None,,0,Normal,None,C_4,H_0,,"(Id="""")",None,None
3482,3482,JP-W-560,-55.000000,-505.000000,Normal,None,,0,Normal,None,C_0,H_0,,"(Id="""")",None,None
3483,3483,JP-D-657,-178.000000,-479.000000,Normal,None,,0,Normal,None,C_1,H_0,,"(Id="""")",None,None
3484,3484,JP-S-710,-215.000000,-495.000000,Normal,None,,0,Normal,None,C_1,H_0,,"(Id="""")",None,None
3485,3485,JP-AA-756,-260.000000,-496.000000,Normal,None,,0,Normal,None,C_0,H_0,,"(Id="""")",None,None
3486,3486,JP-E-736,-255.000000,-481.000000,Normal,None,,0,Normal,None,C_4,H_0,,"(Id="""")",None,None
3487,3487,JP-G-690,-305.000000,-385.000000,Normal,None,,0,Normal,None,C_3,H_0,,"(Id="""")",None,None
3488,3488,JP-S-677,-397.000000,-280.000000,Normal,None,,0,Normal,None,C_0,H_0,,"(Id="""")",None,None
3489,3489,JP-P-815,-452.000000,-363.000000,Normal,None,,0,Normal,None,C_3,H_0,,"(Id="""")",None,None
3490,3490,JP-G-657,-461.000000,-196.000000,Normal,None,,0,Normal,None,C_4,H_0,,"(Id="""")",None,None
3491,3491,JP-AA-604,-494.000000,-110.000000,Normal,None,,0,Normal,None,C_1,H_0,,"(Id="""")",None,None
3492,3492,JP-S-305,-475.000000,170.000000,Normal,None,,0,Normal,None,C_2,H_0,,"(Id=""MWFactionAsset:AlarionPeriphery"")",None,None
3493,3493,JP-H-287,-486.000000,199.000000,Normal,None,,0,Normal,None,C_1,H_0,,"(Id=""MWFactionAsset:AlarionPeriphery"")",None,None
3494,3494,JP-K-241,-457.000000,216.000000,Normal,None,,0,Normal,None,C_2,H_0,,"(Id=""MWFactionAsset:AlarionPeriphery"")",None,None
3495,3495,JP-Q-39,-399.000000,360.000000,Normal,None,,0,Normal,None,C_2,H_0,,"(Id="""")",None,None
3496,3496,JP-O-329,-167.000000,496.000000,Normal,None,,0,Normal,None,C_3,H_0,,"(Id="""")",None,None
3497,3497,HD-389202,370.000000,485.000000,Normal,None,,0,Normal,None,C_5,H_2,,"(Id="""")",None,None
3498,3498,HD-348126,370.000000,510.000000,Normal,None,,0,Normal,None,C_2,H_1,,"(Id="""")",None,None
3499,3499,HD-367482,350.000000,530.000000,Normal,None,,0,Normal,None,C_7,H_1,,"(Id="""")",None,None
3500,3500,HD-438297,345.000000,552.000000,Normal,None,,0,Normal,None,C_3,H_1,,"(Id="""")",None,None
3501,3501,HD-384971,380.000000,465.000000,Normal,None,,0,Normal,None,C_4,H_0,,"(Id="""")",None,None
4001,4001,Santiago IV,-365.9739990234375,930.9940185546875,Normal,F,V,1,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
4002,4002,Mostaganem,-996.5070190429688,100.03399658203125,Normal,K,V,2,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
4003,4003,Halkidik,982.3289794921875,202.08200073242188,Normal,F,V,7,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
4004,4004,SLSC A0V.4900 (Monument to Man),852.9299926757812,538.7559814453125,Normal,M,V,1,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
4005,4005,Lemnos,990.468994140625,192.53799438476562,Normal,K,V,7,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
4006,4006,Köl�,-705.9190063476562,721.7230224609375,Normal,G,V,1,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
4007,4007,Tadjoura,-995.551025390625,174.9250030517578,Normal,F,V,6,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
4008,4008,Nyamlell,-999.989990234375,149.70199584960938,Normal,G,V,2,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
4009,4009,Anglia,994.4639892578125,204.91799926757812,Normal,F,V,7,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
4010,4010,Saidia,-1008.1599731445312,124.2020034790039,Normal,G,V,7,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
4011,4011,Hamburg,-624.7559814453125,807.2260131835938,Normal,K,V,7,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
4012,4012,Thorn,-774.4299926757812,666.56201171875,Normal,G,V,4,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
4013,4013,Lynn,-761.8930053710938,684.4400024414062,Normal,F,V,9,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
4014,4014,Tomalov,-664.7130126953125,780.2789916992188,Normal,M,V,6,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
4015,4015,Kapoeta,-1011.2100219726562,191.44700622558594,Normal,G,V,8,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
4016,4016,Mauna Loa,1026.489990234375,-119.15799713134766,Normal,M,IV,6,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
4017,4017,Doggerbank,-994.6680297851562,-280.9129943847656,Normal,K,V,5,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
4018,4018,Illizi,-1026.5899658203125,148.02099609375,Normal,G,V,3,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
4019,4019,Transfer Station P9,-115.44100189208984,1037.6600341796875,Normal,G,II,3,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
4020,4020,Ksabi,-1039.030029296875,114.73899841308594,Normal,F,V,3,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
4021,4021,Tizga,-1037.3699951171875,129.5919952392578,Normal,K,V,4,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
4022,4022,Kefya,-1034.0699462890625,178.625,Normal,G,V,4,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
4023,4023,Danzig,-642.9429931640625,847.97998046875,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
4024,4024,Salonika,436.24200439453125,973.8179931640625,Normal,A,V,4,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
4025,4025,Bergen,-767.7529907226562,741.89697265625,Normal,M,V,4,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
4026,4026,Dortmund,-733.281982421875,782.4769897460938,Normal,G,V,4,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
4027,4027,Lübec�,-703.2739868164062,817.9660034179688,Normal,M,V,5,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
4028,4028,Ctesiphon,321.68499755859375,1044.93994140625,Normal,M,III,2,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
4029,4029,Braunschweig,-687.5880126953125,850.5910034179688,Normal,F,V,4,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
4030,4030,Antwerp,-669.4910278320312,870.4140014648438,Normal,G,V,7,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
4031,4031,Visby,-811.2780151367188,740.3380126953125,Normal,K,V,4,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
4032,4032,Ramsey,-402.6919860839844,1025.93994140625,Normal,G,V,8,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
4033,4033,Argondale,-943.156982421875,-574.844970703125,Normal,M,V,4,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
4034,4034,Malador Cluster,-1045.9300537109375,-381.2359924316406,Normal,K,V,2,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
4035,4035,Star Cluster 814,-1022.7000122070312,-449.4670104980469,Normal,F,V,5,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
4036,4036,Refuel Base Gamma,-1098.4599609375,-238.27999877929688,Normal,K,V,8,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
4037,4037,Bremen (HL),-792.6519775390625,807.0850219726562,Normal,G,V,3,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
4038,4038,Melidron,-602.5670166015625,-971.9099731445312,Normal,M,V,5,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
4039,4039,Falsterbo (HL),-771.93798828125,844.0499877929688,Normal,G,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
4040,4040,Dorpat,-731.9320068359375,884.2869873046875,Normal,G,V,6,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
4041,4041,Anklan,-862.5070190429688,780.8099975585938,Normal,F,V,8,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
4042,4042,St. Jean,-467.4179992675781,1066.010009765625,Normal,M,V,7,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
4043,4043,Elbing (HL),-831.8629760742188,819.2239990234375,Normal,M,V,2,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
4044,4044,Kampen,-739.7139892578125,907.1849975585938,Normal,F,V,9,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
4045,4045,Hallelujah,-667.3040161132812,970.6680297851562,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
4046,4046,Ghent,211.24000549316406,1164.47998046875,Normal,G,III,2,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
4047,4047,Bruges,-787.0260009765625,886.4199829101562,Normal,M,V,5,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
4048,4048,Drachenfeld,1182.5899658203125,-105.93099975585938,Normal,M,V,2,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
4049,4049,Kalmar (HL),-824.6530151367188,862.7899780273438,Normal,G,V,9,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
4050,4050,Dorian's Tears,-1129.02001953125,411.5889892578125,Normal,M,V,3,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
4051,4051,Novgorod,-760.155029296875,940.823974609375,Normal,K,V,7,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
4052,4052,Horgens,216.12100219726562,-1190.31005859375,Normal,M,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
4053,4053,Riga,-863.4290161132812,860.1079711914062,Normal,F,V,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
4054,4054,Khanquest,-714.572998046875,993.0809936523438,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
4055,4055,Köningsber�,-838.3460083007812,897.3619995117188,Normal,M,V,9,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
4056,4056,Glory (EI),-688.8829956054688,1018.0700073242188,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
4057,4057,Stettin (HL),-806.9730224609375,951.6119995117188,Normal,G,V,8,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
4058,4058,Graystone,-680.427001953125,1055.239990234375,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
4059,4059,Landrum,-1127.449951171875,-574.1290283203125,Normal,F,V,2,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
4060,4060,Wismar,-846.9219970703125,945.1099853515625,Normal,K,V,4,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
4061,4061,Holdout,-731.2520141601562,1050.25,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
4062,4062,Castile,-657.8670043945312,1108.3599853515625,Normal,G,V,2,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
4063,4063,Interstellar Expeditions Base #6,1285.2900390625,-178.44000244140625,Normal,M,V,4,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
4064,4064,Fell Wind,-771.8870239257812,1047.3900146484375,Normal,None,,0,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
4065,4065,Leó�,-691.2139892578125,1103.010009765625,Normal,G,V,3,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
4066,4066,Star Cluster P12,115.72100067138672,1304.5799560546875,Normal,G,V,4,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
4067,4067,Aragon,-667.8909912109375,1127.9300537109375,Normal,M,V,7,Normal,None,Unspecified,Unspecified,,"(Id="""")",None,None
